id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
695396415560765440,695396415560765440,2016-02-04 17:59:59 Central Standard Time,2016-02-04,17:59:59,-0500,818591,ahoppin,Andrew Hoppin | hoppin.eth,"{'type': 'Point', 'coordinates': [40.87277815, -73.89341031]}",Psyched to be @nycmayorsoffice State of #OurCity w/ @billdeblasio + looking fwd to his eloquent… https://t.co/GE2y7GugoA,en,"['nycmayorsoffice', 'billdeblasio']",['https://www.instagram.com/p/BBYjilzPz28/'],[],0,0,1,['ourcity'],[],https://twitter.com/ahoppin/status/695396415560765440,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
695396409864908800,695396409864908800,2016-02-04 17:59:58 Central Standard Time,2016-02-04,17:59:58,-0500,2782161364,sincerlyj,1987,,Inspire or RETIRE,en,[],[],[],0,0,0,[],[],https://twitter.com/sincerlyj/status/695396409864908800,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
695396394157277184,695396221918191620,2016-02-04 17:59:54 Central Standard Time,2016-02-04,17:59:54,-0500,39886447,sigmapoet1914,Doug,,"@StephsDope lol, what's up Steph ?",en,['stephsdope'],[],[],0,0,0,[],[],https://twitter.com/sigmapoet1914/status/695396394157277184,,,0,,NYC,,,,,,"{'user_id': '21814290', 'username': 'StephsDope'}",,,,
695396392043356161,695396392043356161,2016-02-04 17:59:54 Central Standard Time,2016-02-04,17:59:54,-0500,16268932,notcarlitosway,c-los,,[FACT] Female J-Cole fans have stinky hair,en,[],[],[],0,2,3,[],[],https://twitter.com/notCarlitosWay/status/695396392043356161,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
695396387383431168,695395644937277440,2016-02-04 17:59:53 Central Standard Time,2016-02-04,17:59:53,-0500,915537378,rkwinvisibleman,Robert Wright,,"@petersagal It means, ""I want to sound tough but don't know what to say. Also, I don't want to anger some veteran who needs medical weed.""",en,['petersagal'],[],[],0,0,2,[],[],https://twitter.com/RKWinvisibleman/status/695396387383431168,,,0,,NYC,,,,,,"{'user_id': '14985228', 'username': 'petersagal'}",,,,
695396386347421696,695396386347421696,2016-02-04 17:59:53 Central Standard Time,2016-02-04,17:59:53,-0500,119490582,regan_kelly,Regan Kelly,,"Happy birthday, #AliceCooper love -happy I got to photograph you that night at @TheGarden https://t.co/LP6MXRMEq7 https://t.co/amQru24Qqt",en,['thegarden'],['https://flic.kr/s/aHsk5GYCcL'],['https://pbs.twimg.com/media/CaaLU_vUUAEORtT.jpg'],0,0,0,['alicecooper'],[],https://twitter.com/regan_kelly/status/695396386347421696,,,1,https://pbs.twimg.com/media/CaaLU_vUUAEORtT.jpg,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
695396381863727105,695396381863727105,2016-02-04 17:59:51 Central Standard Time,2016-02-04,17:59:51,-0500,1929085718,delvalle2kelly,Kelly,,Can't wait to hang with the homies tomorrow 👌🏻👌🏻👌🏻💯✔️,en,[],[],[],0,0,0,[],[],https://twitter.com/Delvalle2Kelly/status/695396381863727105,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
695396367674396677,695396367674396677,2016-02-04 17:59:48 Central Standard Time,2016-02-04,17:59:48,-0500,421391522,sportswithnesh,Sports Talk With Sarah ⚾️🥇🏈,,Oh my gosh this is the funniest shit I have ever seen 😂😂😂😂😂😂👏🏻 @kassy323 @kim_aguilarx3 https://t.co/p7KuZqqAkZ,en,['kassy323'],[],['https://pbs.twimg.com/media/CaaLTw5UUAAs6jI.jpg'],0,0,1,[],[],https://twitter.com/SportswithNesh/status/695396367674396677,,,1,https://pbs.twimg.com/media/CaaLTw5UUAAs6jI.jpg,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
695396362154708997,695396362154708997,2016-02-04 17:59:47 Central Standard Time,2016-02-04,17:59:47,-0500,2593691969,kevinkowlessar2,KKYD,,Only whitepeople  https://t.co/e3i6gg5eN1,en,[],['https://twitter.com/madisenmaring/status/695060419510190080'],[],0,0,0,[],[],https://twitter.com/kevinkowlessar2/status/695396362154708997,,0,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
695396352864301062,695396352864301062,2016-02-04 17:59:45 Central Standard Time,2016-02-04,17:59:45,-0500,602922566,el_basho,El Basho,,NY Up &amp; Down https://t.co/Hux4MEhuue,en,[],[],"['https://pbs.twimg.com/media/CaaLSgQUcAAnqKP.jpg', 'https://pbs.twimg.com/media/CaaLSgjUYAA7SGk.jpg']",0,0,0,[],[],https://twitter.com/El_Basho/status/695396352864301062,,,1,https://pbs.twimg.com/media/CaaLSgQUcAAnqKP.jpg,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
