id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
826943195921674240,826942694589079556,2017-02-01 17:59:56 Central Standard Time,2017-02-01,17:59:56,-0500,218730107,ericandrewlewis,eric,,@godtributes NOT NOW,en,['godtributes'],[],[],0,0,0,[],[],https://twitter.com/ericandrewlewis/status/826943195921674240,,,0,,NYC,,,,,,"{'user_id': '2566358196', 'username': 'godtributes'}",,,,
826943190468960260,826943190468960260,2017-02-01 17:59:55 Central Standard Time,2017-02-01,17:59:55,-0500,519941014,ericlbeats,Eric Lamar Booker,"{'type': 'Point', 'coordinates': [40.72846064, -74.0052884]}",🔥🔥🔥 @ SOB's (Sounds of Brazil) https://t.co/5jTbRtEasK,en,[],['https://www.instagram.com/p/BP_QFmcBTXD/'],[],0,0,0,[],[],https://twitter.com/EricLBeats/status/826943190468960260,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
826943165374541824,826943165374541824,2017-02-01 17:59:49 Central Standard Time,2017-02-01,17:59:49,-0500,1664245266,___aiyanaa,Aiyana 🖤👸🏽,,I just wanna be a scammer for one day 😂 send me some money one time then I'm done 💀💀,en,[],[],[],0,0,0,[],[],https://twitter.com/___aiyanaa/status/826943165374541824,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
826943161771687937,826943161771687937,2017-02-01 17:59:48 Central Standard Time,2017-02-01,17:59:48,-0500,21175309,lyndsayelle,Lyndsay,,"I need to figure out how to get paid for laying in bed all day. Also, will anyone notice if i wear my sweats for the third day in a row?",en,[],[],[],1,0,4,[],[],https://twitter.com/lyndsayelle/status/826943161771687937,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
826943158563008512,826943158563008512,2017-02-01 17:59:47 Central Standard Time,2017-02-01,17:59:47,-0500,1898369634,victoria_soohoo,victoria soohoo,,if you wear any sort of heel to class I hate you!!,en,[],[],[],0,0,3,[],[],https://twitter.com/victoria_soohoo/status/826943158563008512,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
826943154238525440,826943154238525440,2017-02-01 17:59:46 Central Standard Time,2017-02-01,17:59:46,-0500,38747760,danielmckernan,Daniel McKernan,"{'type': 'Point', 'coordinates': [40.71947098, -73.9932627]}",Neon Music &amp; the Future Clones • Tonight at #NothingChangesNYC • Home Sweet Home @ Nothing Changes https://t.co/Ro6rybeLGM,en,[],['https://www.instagram.com/p/BP_QEedBSXU/'],[],0,0,0,['nothingchangesnyc'],[],https://twitter.com/danielmckernan/status/826943154238525440,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
826943151701184512,826943151701184512,2017-02-01 17:59:45 Central Standard Time,2017-02-01,17:59:45,-0500,1416755562,rola_072,JP🇨🇴,,I'm such and odd person idk how they deal with me🤷🏻‍♀️,en,[],[],[],0,0,1,[],[],https://twitter.com/rola_072/status/826943151701184512,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
826943146374348801,826943146374348801,2017-02-01 17:59:44 Central Standard Time,2017-02-01,17:59:44,-0500,20667173,prinzezzcharmin,Luisa,"{'type': 'Point', 'coordinates': [40.79567476, -73.97111967]}","@KINDsnacks #KINDbars (@ Westside Market in New York, NY) https://t.co/kidyPf4k9X https://t.co/dOHE92893C",en,['kindsnacks'],['https://www.swarmapp.com/c/k5kJGmCq3zw'],['https://pbs.twimg.com/media/C3nkaIBXUAEe3O0.jpg'],0,0,2,['kindbars'],[],https://twitter.com/prinzezzcharmin/status/826943146374348801,,,1,https://pbs.twimg.com/media/C3nkaIBXUAEe3O0.jpg,NYC,,,,,,"{'user_id': '21311906', 'username': 'KINDSnacks'}",,,,
826943146131087364,826943146131087364,2017-02-01 17:59:44 Central Standard Time,2017-02-01,17:59:44,-0500,32252678,lg16spear,Lionel Gilmore,,@JennifersWayJE here's a Valentine's Day joke for you: What did one boat say to the other? “Are you up for a little row-mance?”,en,['jenniferswayje'],[],[],0,0,0,[],[],https://twitter.com/lg16spear/status/826943146131087364,,,0,,NYC,,,,,,"{'user_id': '146249884', 'username': 'JennifersWayJE'}",,,,
826943145111871488,826943145111871488,2017-02-01 17:59:44 Central Standard Time,2017-02-01,17:59:44,-0500,217763039,juan_acruz,Juan 🇵🇷,"{'type': 'Point', 'coordinates': [40.851416, -73.7884555]}",Just posted a photo @ Humberto Amadiz Cigars https://t.co/fpAP63xBE5,en,[],['https://www.instagram.com/p/BP_QETcDZ7NeXgWnwDNI3zcpKUb3IOdgBS4rg00/'],[],0,0,0,[],[],https://twitter.com/Juan_ACruz/status/826943145111871488,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
