id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
913553910752776192,913553910752776192,2017-09-28 18:59:59 Central Daylight Time,2017-09-28,18:59:59,-0500,2416562939,candypattons,sidney prescott,,i just love that hug so much she was so happy to see her mans :'),en,[],[],[],0,0,2,[],[],https://twitter.com/candypattons/status/913553910752776192,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
913553909490372608,913553909490372608,2017-09-28 18:59:59 Central Daylight Time,2017-09-28,18:59:59,-0500,18547117,ulinewyork,ulinewyork,,"It's a great week to visit the @TheSeaport! Our YLG toured on Tues, &amp; our #MixedUse Council toured today- Thanks again @HowardHughesCo! https://t.co/B3iS7V37oI",en,['howardhughesco'],[],"['https://pbs.twimg.com/media/DK2YbpeWsAAYRLw.jpg', 'https://pbs.twimg.com/media/DK2YbpdW0AI2MOo.jpg']",0,0,0,['mixeduse'],[],https://twitter.com/ULINewYork/status/913553909490372608,,,1,https://pbs.twimg.com/media/DK2YbpeWsAAYRLw.jpg,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
913553900288053249,913553900288053249,2017-09-28 18:59:57 Central Daylight Time,2017-09-28,18:59:57,-0500,20967178,cushkobain,SUPER-FRIENDLY AVATAR,,Y’all ain’t shit as far as advice goes 😂😂 https://t.co/EXSraxsk0g,en,[],['https://twitter.com/intergalacticq/status/913553670536617985'],[],0,0,0,[],[],https://twitter.com/CushKobain/status/913553900288053249,,https://twitter.com/intergalacticq/status/913553670536617985,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
913553893258334210,913553893258334210,2017-09-28 18:59:55 Central Daylight Time,2017-09-28,18:59:55,-0500,757193721435787264,kasike532,@eddierios,,#puertoricodepie Edward Rios del BronxNY. dejar saber mi hermana Sandra Rios del pueblo Humacao. llego martes 3 octubre a PR. llego 11:30 JB,es,[],[],[],0,0,0,['puertoricodepie'],[],https://twitter.com/kasike532/status/913553893258334210,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
913553892675375105,913553892675375105,2017-09-28 18:59:55 Central Daylight Time,2017-09-28,18:59:55,-0500,66199907,dinabeanas,Dina,,Time for Grey’s let’s do this 😍😍😍,en,[],[],[],0,0,1,[],[],https://twitter.com/Dinabeanas/status/913553892675375105,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
913553891463172097,913553891463172097,2017-09-28 18:59:55 Central Daylight Time,2017-09-28,18:59:55,-0500,261883465,sweetdis4st3r,day,,to tao morta hj que to até com vontade de chorar,pt,[],[],[],0,0,0,[],[],https://twitter.com/sweetdis4st3r/status/913553891463172097,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
913553890519519233,913553890519519233,2017-09-28 18:59:55 Central Daylight Time,2017-09-28,18:59:55,-0500,22511769,paleycenter,PaleyCenter,,James Younger says that #TheStoryofUs connects people through universal human themes despite different cultures #PaleyLive,en,[],[],[],0,2,4,"['thestoryofus', 'paleylive']",[],https://twitter.com/paleycenter/status/913553890519519233,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
913553887499612161,913553887499612161,2017-09-28 18:59:54 Central Daylight Time,2017-09-28,18:59:54,-0500,790918919460642816,shellywoodsy,Andrea Woodbridge,,Never driving in Manhattan again. I think I lost about five years off my life today.,en,[],[],[],0,0,0,[],[],https://twitter.com/ShellyWoodsy/status/913553887499612161,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
913553884429393920,913553884429393920,2017-09-28 18:59:53 Central Daylight Time,2017-09-28,18:59:53,-0500,723278678864609284,_rosetintedspec,Rose,"{'type': 'Point', 'coordinates': [40.71423, -74.01687]}",I am beyond excited for the arrival of my lovely friend @lizziereeder for her first bite of the… https://t.co/ugxcMUafcr,en,['lizziereeder'],['https://www.instagram.com/p/BZmqD_vnT1y/'],[],0,0,0,[],[],https://twitter.com/_rosetintedspec/status/913553884429393920,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
913553870143606786,912746228559081472,2017-09-28 18:59:50 Central Daylight Time,2017-09-28,18:59:50,-0500,526668276,sehelldorfer,Steve,,@blairmacgregor @NewsdaySports @StapeNewsday Someone tell them we traded for Eberle.,en,"['blairmacgregor', 'newsdaysports', 'stapenewsday']",[],[],0,0,0,[],[],https://twitter.com/SEHelldorfer/status/913553870143606786,,,0,,NYC,,,,,,"{'user_id': '86961073', 'username': 'blairmacgregor'}",,,,
