id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
737433405374205952,737433405374205952,2016-05-30 18:59:59 Central Daylight Time,2016-05-30,18:59:59,-0500,1564705476,izzycash43,israel torres,,Watching WWE Monday Night #RAW,en,[],[],[],0,0,0,['raw'],[],https://twitter.com/IzzyCash43/status/737433405374205952,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
737433402945605632,737433402945605632,2016-05-30 18:59:58 Central Daylight Time,2016-05-30,18:59:58,-0500,26406267,stoneymontana,Stoney Montana,"{'type': 'Point', 'coordinates': [40.72361784, -74.08528774]}",#MEMORIALDAYMONKEYSHITMONDAY @ Lincoln Park Jersey City N.j. https://t.co/TYJ1tdtObZ,en,[],['https://www.instagram.com/p/BGDPv6HiEPC/'],[],0,0,0,['memorialdaymonkeyshitmonday'],[],https://twitter.com/STONEYMONTANA/status/737433402945605632,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
737433397233082369,737433397233082369,2016-05-30 18:59:57 Central Daylight Time,2016-05-30,18:59:57,-0500,59302474,rayclarke_,RAY CLAWK HAWKEM ⚡,,And you're gonna be real sad when you lose that rack 😂 don't bet no one  https://t.co/mvEghBcoet,en,[],['https://twitter.com/jordan1scott/status/737432509361819651'],[],1,1,1,[],[],https://twitter.com/RayClarke_/status/737433397233082369,,0,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
737433388215308288,737433388215308288,2016-05-30 18:59:55 Central Daylight Time,2016-05-30,18:59:55,-0500,721059667380711424,ajwrx,Aj,,Now i need me a boo thang for the summer,en,[],[],[],0,2,0,[],[],https://twitter.com/Ajwrx/status/737433388215308288,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
737433386206306308,737433386206306308,2016-05-30 18:59:54 Central Daylight Time,2016-05-30,18:59:54,-0500,1596773264,ginaxmatos,gina marie,,@lcarvalho1231  https://t.co/ucsQFcuvM5,und,['lcarvalho1231'],['https://twitter.com/syann316/status/737424579212283904'],[],0,1,2,[],[],https://twitter.com/ginaxmatos/status/737433386206306308,,https://twitter.com/syann316/status/737424579212283904,0,,NYC,,,,,,"{'user_id': '3388494250', 'username': 'lcarvalho1231'}",,,,
737433380065841152,737425248774193153,2016-05-30 18:59:53 Central Daylight Time,2016-05-30,18:59:53,-0500,3744401416,trumpupamerica1,Roxy E. Mangal,,“@CarluzCh: A Nice Picture. https://t.co/a7hJI8rVWH Creatures Gr8&amp; Small! https://t.co/4SdGw5vbRB,en,[],['https://twitter.com/CarluzCh/status/737425248774193153/photo/Beautiful'],['https://pbs.twimg.com/media/Cjvjv8MWEAAYpsn.jpg'],1,0,0,[],[],https://twitter.com/TrumpUpAmerica1/status/737433380065841152,,,1,https://pbs.twimg.com/media/Cjvjv8MWEAAYpsn.jpg,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
737433379881287681,737411640895766528,2016-05-30 18:59:53 Central Daylight Time,2016-05-30,18:59:53,-0500,176694191,roberto_pub,R.A✖️,,@Diegosegurav cuales ? Life of Pablo de Kanye también le hace competencia,es,['diegosegurav'],[],[],0,0,0,[],[],https://twitter.com/Roberto_pub/status/737433379881287681,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
737433375594696704,737433375594696704,2016-05-30 18:59:52 Central Daylight Time,2016-05-30,18:59:52,-0500,45397787,estebandahost,BornKingRoyalShit 🇩🇴,"{'type': 'Point', 'coordinates': [40.70829422, -73.86927238]}","Yummy dinner (@ California Pizza Kitchen - @calpizzakitchen in Glendale, NY) https://t.co/BTgpPiHMRZ",en,['calpizzakitchen'],['https://www.swarmapp.com/c/08n7a8KhT4S'],[],0,0,0,[],[],https://twitter.com/EstebanDaHost/status/737433375594696704,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
737433366333689857,737402334209310720,2016-05-30 18:59:50 Central Daylight Time,2016-05-30,18:59:50,-0500,14761876,benalene,Benalene,,So MailChimp actually costs the $10/mo I have to pay for a P.O. Box.,en,[],[],[],1,0,0,[],[],https://twitter.com/benalene/status/737433366333689857,,,0,,NYC,,,,,,"{'user_id': '14761876', 'username': 'benalene'}",,,,
737433365339615232,737433365339615232,2016-05-30 18:59:49 Central Daylight Time,2016-05-30,18:59:49,-0500,129955551,crzymnkytattoo,Crazy Monkey Tattoo,"{'type': 'Point', 'coordinates': [40.69817281, -73.93722407]}",REST IN PEACE TO @bsbbanga Our Condolences to @LUVLYBROWN and #Family and #Friends Truly a Great… https://t.co/xXgeTTBDHv,en,['bsbbanga'],['https://www.instagram.com/p/BGDPeSfOMv_/'],[],0,0,0,"['family', 'friends']",[],https://twitter.com/CrzyMnkyTattoo/status/737433365339615232,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
