id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
692497312065650688,692497312065650688,2016-01-27 17:59:59 Central Standard Time,2016-01-27,17:59:59,-0500,3319466919,jaycoils,Glacier Boy ❄️,,Idk where Michelle has brought me but this mani &amp; pedi about to have me feeling like a GOD,en,[],[],[],0,0,1,[],[],https://twitter.com/jaycoils/status/692497312065650688,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
692497294873235456,692497294873235456,2016-01-27 17:59:55 Central Standard Time,2016-01-27,17:59:55,-0500,613879407,am_10466,Anne Marie Morrison,"{'type': 'Point', 'coordinates': [40.7586212, -73.987709]}",Enjoying my city like a tourist for a change. 😊😁 @ The Color Purple… https://t.co/MuZPLV44uy,en,[],['https://www.instagram.com/p/BBD9K1ZHqeAptef0CBv4oZVaj3y3vsqXJVD1JM0/'],[],0,0,2,[],[],https://twitter.com/AM_10466/status/692497294873235456,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
692497291115102208,692462144319807489,2016-01-27 17:59:54 Central Standard Time,2016-01-27,17:59:54,-0500,38271920,michellemgraff,Michelle Graff,,@EricaCourtneyLA You are welcome Erica.,en,['ericacourtneyla'],[],[],0,0,1,[],[],https://twitter.com/michellemgraff/status/692497291115102208,,,0,,NYC,,,,,,"{'user_id': '58064912', 'username': 'EricaCourtneyLA'}",,,,
692497279094276097,692497279094276097,2016-01-27 17:59:51 Central Standard Time,2016-01-27,17:59:51,-0500,924374287,santinooarias,santino,,Kinda understand chem kinda don't,en,[],[],[],0,0,1,[],[],https://twitter.com/santinooarias/status/692497279094276097,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
692497277932421121,692497277932421121,2016-01-27 17:59:51 Central Standard Time,2016-01-27,17:59:51,-0500,874171292,eclipseeventsnj,Eclipse Events,"{'type': 'Point', 'coordinates': [40.78899, -74.1715698]}","Spotted: naninasinthepark_ for their vendor only bridal show. New silver frame around our 80""… https://t.co/Ev4UNzpdqV",en,[],['https://www.instagram.com/p/BBD9KU3g_OJ/'],[],0,0,0,[],[],https://twitter.com/EclipseEventsNJ/status/692497277932421121,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
692497271188033537,692497271188033537,2016-01-27 17:59:50 Central Standard Time,2016-01-27,17:59:50,-0500,225905121,numetalcowboy,average spliff enjoyer,,DIFFERENT FUCKING STROKES FOR DIFFERENT FUCKING FOLKS,en,[],[],[],0,0,0,[],[],https://twitter.com/NuMetalCowboy/status/692497271188033537,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
692497268889501697,692482471439548416,2016-01-27 17:59:49 Central Standard Time,2016-01-27,17:59:49,-0500,4719268576,sabrinamiller08,Sabrina Miller,,@KevinHart4real #Realtalk coming soon gofundme page for my Father his home is a health hazard.! Love you Kevin!,en,['kevinhart4real'],[],[],0,0,0,['realtalk'],[],https://twitter.com/sabrinamiller08/status/692497268889501697,,,0,,NYC,,,,,,"{'user_id': '23151437', 'username': 'KevinHart4real'}",,,,
692497258579886081,692497258579886081,2016-01-27 17:59:47 Central Standard Time,2016-01-27,17:59:47,-0500,4821634529,batxis,Eva Villaplana 🎗,,Tot apunt pel concert del #BruceSpringsteen al #MadisonSquareGarden de #NovaYork #TheRiverTour https://t.co/fMPk7149dv,ca,[],[],['https://pbs.twimg.com/media/CZw-lUAWQAADZJe.jpg'],0,1,4,"['brucespringsteen', 'madisonsquaregarden', 'novayork', 'therivertour']",[],https://twitter.com/batxis/status/692497258579886081,,,1,https://pbs.twimg.com/media/CZw-lUAWQAADZJe.jpg,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
692497255111200768,692497255111200768,2016-01-27 17:59:46 Central Standard Time,2016-01-27,17:59:46,-0500,1325805800,ohmygawditslexy,Lexa 🕊,,boi I'm bout to get you with your STÜSSY shirt   https://t.co/iqb4pwgwd2,en,[],['https://twitter.com/matthewpowell52/status/692496732475801600'],[],0,0,0,[],[],https://twitter.com/ohmygawditslexy/status/692497255111200768,,0,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
692497253223759873,692475361599328256,2016-01-27 17:59:45 Central Standard Time,2016-01-27,17:59:45,-0500,19367241,josephdevon,Joseph Devon,,@HaikuFictionDJU Yes. Heavy Albert is a legally separate creation and has no relationship with any formally copywritten entities.,en,['haikufictiondju'],[],[],0,0,1,[],[],https://twitter.com/josephdevon/status/692497253223759873,,,0,,NYC,,,,,,"{'user_id': '1222795380', 'username': 'HaikuFictionDJU'}",,,,
