id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
924425532355301377,924425532355301377,2017-10-28 18:59:56 Central Daylight Time,2017-10-28,18:59:56,-0500,40591067,danno2430,x - Kreidbanejad Publicity Tour 2022,,I’m out tonight and watching the game but lmfao are we like legit throwing the game or,en,[],[],[],0,0,0,[],[],https://twitter.com/Danno2430/status/924425532355301377,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
924425528282578944,924425528282578944,2017-10-28 18:59:55 Central Daylight Time,2017-10-28,18:59:55,-0500,253115042,rspieg289,Russ S,,.@Stranger_Things &gt; @NYRangers. At least one is supposed to be a horror show. #StrangersThings2 #StrangerThingsS2 #nyr,en,"['stranger_things', 'nyrangers']",[],[],0,0,1,"['strangersthings2', 'strangerthingss2', 'nyr']",[],https://twitter.com/RSpieg289/status/924425528282578944,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
924425524201558016,924417770472779777,2017-10-28 18:59:54 Central Daylight Time,2017-10-28,18:59:54,-0500,237932622,mister_manaf,Sweet Poppee,,@QwestMatic @bra_ABU Lmao Hoh,ht,"['qwestmatic', 'bra_abu']",[],[],0,0,0,[],[],https://twitter.com/Mister_Manaf/status/924425524201558016,,,0,,NYC,,,,,,"{'user_id': '74413228', 'username': 'QwestMatic'}",,,,
924425519264944128,924425519264944128,2017-10-28 18:59:53 Central Daylight Time,2017-10-28,18:59:53,-0500,234429430,jbtattedcarter,pootie_jb,,3 more fucking hours,en,[],[],[],0,0,0,[],[],https://twitter.com/JbTattedCARTER/status/924425519264944128,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
924425498658328576,924425498658328576,2017-10-28 18:59:48 Central Daylight Time,2017-10-28,18:59:48,-0500,88783348,mrjlalonde,J LaLonde,"{'type': 'Point', 'coordinates': [40.71234533, -74.01297836]}",1 World Trade. @ One World Trade Center https://t.co/1piCtQieJ5,en,[],['https://www.instagram.com/p/Baz552sA9IQ/'],[],0,0,0,[],[],https://twitter.com/mrjlalonde/status/924425498658328576,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
924425497714593794,924425497714593794,2017-10-28 18:59:48 Central Daylight Time,2017-10-28,18:59:48,-0500,4882308195,dariusanthony56,Darius Anthony Ryan,,Idgaf what anyone says I rather have John wall as my pg! https://t.co/KWbK3jBRDq,en,[],['https://twitter.com/bleacherreport/status/924131258011074561'],[],0,0,0,[],[],https://twitter.com/DariusAnthony56/status/924425497714593794,,https://twitter.com/bleacherreport/status/924131258011074561,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
924425492794667010,924425492794667010,2017-10-28 18:59:47 Central Daylight Time,2017-10-28,18:59:47,-0500,1001949656,surelyogando,Surely Ogando,,El desdichado debe de morirse chiquito junto con el pobre 🤦🏽‍♂️ https://t.co/STsjxTijsO,es,[],['https://twitter.com/elfanaticodom/status/924258739162664961'],[],0,0,0,[],[],https://twitter.com/surelyogando/status/924425492794667010,,https://twitter.com/elfanaticodom/status/924258739162664961,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
924425479020453888,924425479020453888,2017-10-28 18:59:43 Central Daylight Time,2017-10-28,18:59:43,-0500,183508989,matchmyspirit,matchmyspirit,"{'type': 'Point', 'coordinates': [40.7142, -74.0064]}","Just posted a photo @ New York, New York https://t.co/dSwEyYP8PT",en,[],['https://www.instagram.com/p/Baz55MaD1yL/'],[],0,0,0,[],[],https://twitter.com/matchmyspirit/status/924425479020453888,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
924425467138134018,924425244898709504,2017-10-28 18:59:41 Central Daylight Time,2017-10-28,18:59:41,-0500,804480175652147200,terescavs,Bubo🦉da droid - NYC 🇨🇦🇺🇦🇺🇸,,@Rebeccasarver14 ...am I being blocked; suspended or muted by Twitter?,en,[],[],[],0,0,0,[],[],https://twitter.com/terescavs/status/924425467138134018,,,0,,NYC,,,,,,"{'user_id': '804480175652147200', 'username': 'terescavs'}",,,,
924425461035425793,924425461035425793,2017-10-28 18:59:39 Central Daylight Time,2017-10-28,18:59:39,-0500,50706690,511ny,511 New York,"{'type': 'Point', 'coordinates': [40.765285, -73.958007]}",Cleared: Construction on #M66Bus Both directions from E 68th Street:1st Avenue to E 68th Street:York Avenue,en,[],[],[],0,0,0,['m66bus'],[],https://twitter.com/511NY/status/924425461035425793,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
