id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
880576614345703425,880576614345703425,2017-06-29 18:59:59 Central Daylight Time,2017-06-29,18:59:59,-0500,961600086,izoneout,AudioPicasso,"{'type': 'Point', 'coordinates': [40.7050244, -74.0164555]}",Playback 👀🎥 #NYFA 🖖🏽™ @ New York Film Academy https://t.co/dl2v8AJVgm,en,[],['https://www.instagram.com/p/BV8VvF4F2gi/'],[],0,0,0,['nyfa'],[],https://twitter.com/iZoneout/status/880576614345703425,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
880576606099648515,880576606099648515,2017-06-29 18:59:57 Central Daylight Time,2017-06-29,18:59:57,-0500,50179868,britshaniece,Brittany♚,,What's wrong with Uzi?! https://t.co/aaBsxfIVYY,en,[],['https://twitter.com/luvvvsfatcuz/status/880576270249197574'],[],0,0,0,[],[],https://twitter.com/britshaniece/status/880576606099648515,,0,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
880576604199464960,880576604199464960,2017-06-29 18:59:57 Central Daylight Time,2017-06-29,18:59:57,-0500,26556610,jcdeldf,JC Ramirez,"{'type': 'Point', 'coordinates': [40.7142, -74.0064]}","#newyorkcity #diablotronycstreets @ New York, New York https://t.co/ryOnMNaWqp",en,[],['https://www.instagram.com/p/BV8VvNFj8i0/'],[],0,0,0,"['newyorkcity', 'diablotronycstreets']",[],https://twitter.com/JCDELDF/status/880576604199464960,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
880576600525373441,880576600525373441,2017-06-29 18:59:56 Central Daylight Time,2017-06-29,18:59:56,-0500,97765653,ianscotthowland,lil gas-x,,"low key thinking that, with my current digestive distress while en route to this date, i'm going to end up on the news—*not* in a good way",en,[],[],[],1,0,3,[],[],https://twitter.com/ianscotthowland/status/880576600525373441,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
880576597656522752,880551455979077632,2017-06-29 18:59:55 Central Daylight Time,2017-06-29,18:59:55,-0500,1729630836,aoiferocksitout,💖💄 Aoife ♿💜,,"@RS_Benedict This man should free himself, and never talk to another woman again,ever.",en,[],[],[],0,0,3,[],[],https://twitter.com/Aoiferocksitout/status/880576597656522752,,,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
880576586235248640,880576586235248640,2017-06-29 18:59:53 Central Daylight Time,2017-06-29,18:59:53,-0500,601570233,yazlancaster,Y,,another one https://t.co/riLSYMgA3U,en,[],[],['https://pbs.twimg.com/media/DDhvvDDXoAYEvWO.jpg'],1,0,12,[],[],https://twitter.com/yazlancaster/status/880576586235248640,,,1,https://pbs.twimg.com/media/DDhvvDDXoAYEvWO.jpg,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
880576583718891521,880576583718891521,2017-06-29 18:59:52 Central Daylight Time,2017-06-29,18:59:52,-0500,862374578,conservcitygirl,Jewish City Girl,,@seanhannity is King! https://t.co/WfpnfqQDzs,en,['seanhannity'],['https://twitter.com/noltenc/status/880555076758245376'],[],0,0,0,[],[],https://twitter.com/ConservCityGirl/status/880576583718891521,,0,0,,NYC,,,,,,"{'user_id': '41634520', 'username': 'seanhannity'}",,,,
880576577679089664,880576577679089664,2017-06-29 18:59:51 Central Daylight Time,2017-06-29,18:59:51,-0500,432005016,delinqwent,Faze ll,,Wanna do this but weed brownies 🔥😂 https://t.co/lxD1RCfIEc,en,[],['https://twitter.com/curlyheadkenny/status/879870249658707968'],[],0,0,1,[],[],https://twitter.com/DelinQwent/status/880576577679089664,,0,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
880576565444313088,880409435465801728,2017-06-29 18:59:48 Central Daylight Time,2017-06-29,18:59:48,-0500,3340398172,naomirendina,Dr. Naomi Rendina,,"@sarahbelle721 Great program, but ridiculous to deal with. Administration needs to be more efficient. Random rant. Found my moment. I'm sorry.",en,['sarahbelle721'],[],[],0,0,1,[],[],https://twitter.com/NaomiRendina/status/880576565444313088,,,0,,NYC,,,,,,"{'user_id': '724953552', 'username': 'sarahbelle721'}",,,,
880576565427535872,880576565427535872,2017-06-29 18:59:48 Central Daylight Time,2017-06-29,18:59:48,-0500,1483183681,odnucafns,CAVS👹,,Jump on this shit now https://t.co/znzHmZDUYe,en,[],['https://twitter.com/tylerthecreator/status/880561528725880832'],[],0,0,0,[],[],https://twitter.com/odnucafns/status/880576565427535872,,https://twitter.com/tylerthecreator/status/880561528725880832,0,,NYC,,,,,,"{'user_id': None, 'username': None}",,,,
